0.91885,-0.50964,0.68972,0.02480,0.79079,1.73803,-0.83686,-0.05428,-1.20397,1.63250,0.34712,0.30757,-0.31428,-0.36815,-0.59302,0.36396,1.14726,0.80946,0.74015,-0.44651,0.61877,1.19954,-1.06983,-0.85956,1.19888,0.96541,-1.02248,0.09707,1.74840,-0.70767,0.42719,-0.35034,0.25982,-0.87278,-0.60110,-2.23386,0.55340,2.16815,-1.03174,2.76120,-1.07237,0.04659,0.39843,0.96088,0.78332,0.56626,1.02877,-0.02609,0.05402,-0.24622,0.13597,0.59247,-0.69537,-0.60761,-0.31313,-2.02198,-1.06367,-0.14981,0.32035,-1.18286,1.53595,-1.77907,-0.12546,-0.44425,-0.86920,-1.49710,0.58952,0.30198,-0.15963,1.03969,-1.01104,-0.83693,1.66502,0.32682,1.50413,-0.48298,2.23323,0.94241,0.81564,-2.06163,-0.72210,0.05965,0.79876,-0.06012,0.86483,-0.94222,0.42121,0.14452,-0.52003,0.93482,0.08867,-0.55721,1.96185,-0.44087,0.16013,0.05641,-0.46393,-0.26036,0.47720,-0.82909,0.25360
1.34349,-0.08285,0.31484,0.19931,-0.62184,-1.58390,0.00652,-0.16290,0.31534,1.13523,-0.17939,-1.98860,0.13383,0.34102,-2.20540,0.61482,-1.85042,-0.20341,1.77127,0.71990,0.08010,-0.14653,-0.99446,0.92597,-0.15523,-1.29412,-1.19056,0.75737,-1.19943,1.06588,-0.30136,0.36691,-0.93649,-0.87994,-1.38727,-1.18795,-0.69817,0.90926,0.16697,-0.46909,1.28754,0.34551,-0.59694,1.32360,1.70764,0.14335,-1.13531,0.57868,0.47882,0.05361,1.22182,-0.31033,1.52495,1.12073,-1.70749,-0.54659,-0.19361,-0.33585,0.35446,1.17145,-0.97279,1.31932,-0.73180,0.74506,-0.31208,-0.13379,0.21270,0.28744,-0.50344,1.04313,-0.25476,-0.34339,-0.74648,0.45092,-1.14766,0.72507,-0.41981,-1.17630,0.89312,0.35539,-0.07586,-1.72708,1.25831,0.57915,1.31695,-0.51744,1.85634,-1.36684,1.02581,-0.22729,-0.42724,-0.19480,-1.43435,0.33790,-0.37797,1.30094,0.20581,0.56186,-0.52652,0.56368,-2.52638
-0.31377,-2.16538,-0.76320,0.60461,-0.03609,2.17099,-0.34921,-0.97210,-0.79469,0.33957,-0.13791,-1.88527,0.79949,-0.31668,1.16010,2.23726,-0.92789,-2.00772,0.14061,-0.99116,-0.88569,-0.50488,-2.21189,1.06389,-1.30360,-0.69678,-0.44478,1.35297,1.14802,0.77751,0.06874,-1.41281,-1.75952,-2.31301,0.49334,-0.38105,-0.31065,0.54451,-0.28511,-0.23892,-1.36069,0.19346,-1.62897,-0.87337,-0.76428,0.81378,-1.28843,-0.48215,-2.05737,-1.62158,0.88695,-1.31180,-0.15943,0.17029,-0.79346,-0.02265,0.83524,-1.29887,0.31798,1.78853,-1.36247,0.00450,0.39940,0.86070,-1.10807,-0.75096,-0.55365,-0.17692,0.32124,-0.31896,0.59447,0.70051,0.65795,1.51808,-0.26236,-1.88936,-1.13629,0.25741,0.89963,-0.43204,1.30356,-1.99991,-1.07895,-0.67907,-1.91209,-2.16180,-0.58368,-0.31672,-0.02907,-0.24123,-0.90551,2.19624,-0.76702,0.27744,-0.81191,1.64278,-0.12145,-0.68015,1.01580,-1.31076,-6.21466
-0.01516,0.40479,2.38538,0.02708,-0.52989,-2.09813,-0.72415,1.00491,1.43544,-0.48074,0.41469,-0.39895,-0.82096,1.17113,0.11125,0.18004,1.18164,0.99997,0.10921,-0.50193,-2.17138,-1.12029,1.30082,-0.61341,-0.72932,-1.06379,0.04321,0.39182,0.06628,2.80502,1.45959,0.19332,-0.24402,0.89168,-0.24591,-0.36537,-1.15224,-1.33992,1.11912,2.65847,-1.47609,0.97954,1.43479,0.44073,-0.11245,-0.73868,-0.81352,0.23881,-0.82163,0.18708,1.31285,-0.20844,-0.76500,-1.15429,-0.55284,-0.97579,1.19791,1.00414,1.37138,-1.55946,1.95977,0.76266,0.91056,-1.05903,0.23431,-0.77711,1.49984,0.37847,1.48866,0.64303,-2.13173,0.40744,0.04212,1.30474,1.54615,1.01216,-0.24299,-1.38569,0.32155,0.54525,0.50884,-0.26447,-0.57065,0.83263,1.28317,-0.57422,0.60839,-0.40168,1.13117,-1.41830,-1.07696,-0.06969,-1.72445,-0.34628,0.81657,1.86288,1.79437,1.02402,-0.81465,-0.89158,2.87399
0.17948,0.21896,0.65181,-0.51397,0.49940,0.26132,-1.43472,-1.00739,-1.15772,2.11272,1.93303,0.54280,-0.80215,-0.26653,0.88766,-0.26081,0.06036,-0.60746,1.51421,-0.25828,-0.67238,-1.40032,-0.40482,-0.12719,-1.27380,-0.12370,-0.65884,0.04293,-1.14942,1.40596,-0.12959,-1.37845,-0.23841,1.66719,0.66410,0.30497,-0.74842,-0.73789,0.86333,-2.76278,-0.41118,-0.35361,-0.24698,-0.83141,-0.14066,-0.13526,0.42993,0.03929,1.09575,0.30662,-0.04514,-0.75829,-0.28118,0.71688,-0.05631,-0.54693,-0.59494,0.55469,-0.14849,0.93490,1.45194,1.58763,0.16094,2.23171,-0.85600,-0.03646,-1.22924,0.09659,0.02906,-0.39677,-1.56160,1.19045,-1.46488,0.43030,2.01311,0.22281,-0.91188,-0.34626,0.04938,-0.50600,1.99544,0.87025,0.48019,1.41204,-1.18120,0.71453,2.24828,0.91663,1.98204,-0.47840,1.01711,2.22523,-0.11937,-0.11449,1.23219,-0.18430,3.00236,0.29398,1.54815,0.51870,2.03908
0.35123,-1.44547,0.61557,0.96943,-0.42768,-0.34206,-0.81335,1.12603,0.61736,-0.41504,1.08233,0.82134,0.89633,-1.18064,0.30242,-0.62056,1.65731,0.98432,-0.91772,1.08072,-0.24255,0.57941,-0.20356,-1.03310,0.88419,-0.04810,0.69842,0.11660,0.75266,0.65791,0.57604,0.27875,-0.42689,-0.25619,-0.11877,0.50610,0.72742,1.01975,-1.36301,-0.00053,0.16501,-0.13030,0.20409,-0.21650,0.40416,-0.59962,-1.42914,-1.26622,1.42123,-0.91901,0.53871,0.07425,0.47381,0.19231,-0.01858,0.10588,-1.64438,0.18952,-0.43524,0.43441,0.66229,-0.11984,1.13104,-0.82500,-0.06232,0.14554,2.51258,-0.75187,0.35513,-0.75876,0.45686,-0.15378,-0.38447,-2.11463,0.06986,1.36713,-0.08230,-1.40962,0.59201,-1.74819,0.16319,-0.25107,0.41747,1.39940,-0.52532,1.20526,-1.42800,-0.05663,-0.17297,1.46105,-0.29972,1.09186,0.79480,-0.81198,-0.40673,0.14083,1.04217,0.74438,-0.50132,0.79119,-0.05510
-0.21316,0.44177,1.48911,-1.34669,-0.20486,1.88715,-0.93308,-0.10316,1.51565,-1.18770,0.67012,-2.11360,-0.56637,-0.08139,0.40502,-1.11026,-1.77409,-0.19596,-1.36859,0.74759,-1.58309,0.53678,-0.03712,1.98136,1.14529,0.96718,1.77824,-0.79281,0.19265,1.10527,-0.35399,1.43604,0.21344,0.65165,-0.55020,2.34728,-0.23185,0.64524,-0.60954,-0.07434,2.00915,2.16618,-0.59444,-0.02975,-1.56310,-1.62571,-0.44362,0.76526,1.14558,-0.43363,-0.73927,-1.10579,-1.67253,0.54821,-0.47586,-0.40295,-0.04462,-1.53335,-0.07421,-1.31611,-1.58455,1.35512,-1.25179,-0.12238,-0.55937,-1.37235,-0.26215,-0.95414,0.76337,1.21376,0.47955,0.38202,1.20719,-1.09344,0.10253,0.85647,0.27351,0.41468,-1.24276,0.35254,1.34212,-1.00444,-0.36578,-1.48570,-0.98575,-0.55995,-1.63274,0.66106,-0.27160,-2.10385,-0.10150,-1.40881,0.79225,1.49491,-0.39216,0.42508,-0.79216,0.30350,0.86331,0.45608,0.04424
0.09161,1.15947,0.67948,-0.49318,1.81083,0.65441,0.35889,0.34048,-0.54513,-0.88077,0.26264,0.94567,-0.54181,-1.24610,0.91510,-1.15886,-0.52118,2.02188,-2.08609,-0.67736,1.19059,0.69979,0.95028,-1.08902,1.15625,-0.18483,0.16750,-0.18828,0.71671,-0.56510,0.40663,0.78895,0.85807,-0.46852,0.04078,-2.69084,-0.52030,-1.14167,-0.36364,-0.63742,1.87981,0.64031,-1.24990,-1.60325,1.52175,-0.24693,-1.81464,-0.33113,0.53478,-1.08858,-1.57738,-0.50227,0.23789,-0.07652,-0.24435,-0.47221,0.19021,-0.02285,1.16164,0.49886,0.95406,-1.44128,0.53584,-1.26541,-0.73585,0.28354,1.49898,0.03033,0.31836,-0.05075,0.51426,-1.11292,0.21721,-0.66202,0.28087,1.76682,-1.14788,-1.64933,0.48015,1.02213,-0.61130,-0.77856,0.24755,0.88790,-0.23487,0.34633,0.28644,-0.51033,-0.88143,0.50091,-1.95371,-0.39301,0.57190,0.85500,-1.33063,0.28700,1.22739,-0.09383,-0.82320,-2.24872,2.13505
0.43728,0.70396,0.75480,-1.83773,1.67853,0.63566,1.01363,0.95571,-0.28435,0.39913,0.09455,0.47391,-0.31701,-1.15417,0.48251,1.01266,1.30823,0.30503,0.69873,0.01281,-0.78633,-1.58113,0.71992,0.56569,0.04869,0.95683,-1.42406,-0.52381,-0.50142,2.24127,-1.93375,-1.29559,-1.67370,1.04268,0.71752,-0.64623,-0.35890,-0.61870,-2.27109,-1.07526,-1.49548,-0.36758,-1.87639,-0.39304,-0.01991,-0.34768,0.34541,0.30599,0.89413,0.25641,-0.12709,0.40070,-0.37938,0.24108,0.91821,0.35257,1.28686,0.04759,-0.74656,-1.19329,0.30399,-1.53254,1.78359,0.26519,-0.30175,-0.46356,0.94370,1.72619,1.96577,-1.02469,0.12484,2.62311,0.20159,-2.51480,-0.21320,2.27174,0.84021,0.58146,0.22293,-1.22970,-0.38624,-0.24932,-0.86568,1.35995,1.02848,-0.11001,-0.65831,-0.87914,2.55404,-0.87940,-0.29342,-1.46469,0.38790,0.30898,0.90291,-0.81752,-0.86015,-0.69744,0.25328,-0.96594,7.08312
-0.10722,0.60911,-0.72245,0.52407,2.58120,-0.33306,0.94279,-0.05735,-1.60140,-0.57739,-0.67917,1.90225,0.18472,0.85472,0.14740,0.26007,1.08306,-0.79313,1.50597,-1.67819,0.31931,-0.56416,0.28980,-0.43021,0.30286,0.73428,0.73157,0.73307,-0.30649,-0.46939,0.30732,2.00588,0.57556,-1.40473,-0.42808,-2.77918,-1.36641,-0.66721,-0.06067,-0.41009,0.07268,-1.87487,-0.47120,-0.71213,-1.09486,-0.47886,0.45849,-1.00612,1.75555,0.18398,0.37617,1.32451,-1.55851,-1.84660,-0.19225,0.82885,0.26214,0.98788,1.01412,0.28792,-0.05624,0.67795,0.43519,0.21354,-2.30495,0.46456,0.21211,-0.52086,0.07832,0.47255,-0.83949,0.31878,-0.13850,-0.35271,1.99603,0.23516,0.02510,0.23872,0.90830,1.15997,-0.53998,1.83219,0.75064,0.42292,-1.86967,-0.47283,1.25495,2.16294,-1.28734,1.38509,-2.95842,0.12915,0.72364,-2.51904,0.25121,-0.57684,-0.27284,-0.01425,0.90441,1.05358,7.15293
-0.18407,-0.54261,0.85057,-0.87287,0.03243,0.35285,0.54674,0.78010,-1.22084,-0.47793,1.38081,0.28490,-0.23326,-0.97332,-0.71295,-1.19243,0.34665,0.96637,-0.46895,-2.05202,-0.32652,1.69672,0.55095,0.29406,0.08550,-0.01626,0.70760,1.52999,0.54811,0.95462,0.33158,-0.85887,0.67147,-0.40113,2.19824,0.11140,-1.09989,0.74244,0.53137,0.23010,-0.26864,-1.02803,-0.27012,0.37422,1.00463,0.00446,1.04105,1.84744,0.59708,1.42958,-1.55772,-0.48731,1.22373,0.03267,0.04258,0.22111,-0.29472,0.31331,-0.29138,-0.71341,-0.38136,-1.70074,-0.48697,-0.99919,-1.21341,-0.10941,-0.57430,0.58241,0.45121,0.66645,-2.92037,-0.60764,0.27057,-0.73239,-0.01094,0.73670,-0.71747,0.39198,-0.75713,-0.65905,0.42147,2.70062,0.59017,-0.61282,-0.78027,0.29831,-1.76623,-0.23910,-0.61444,0.29324,-0.75725,0.56207,0.90845,0.69654,-0.20619,-0.60491,-1.90431,-2.19788,-0.30829,0.35550,4.10183
1.37234,-1.44566,-0.01640,-0.44742,-1.00917,-1.05143,0.98684,-2.05822,-3.39750,-1.10501,0.27328,0.48469,0.75817,0.18084,1.30667,0.04982,-0.10594,0.90826,-0.57587,1.14270,-0.60681,-0.10603,0.72463,0.19029,1.39688,0.23907,0.23181,-0.26085,-0.42816,-0.89617,0.98516,-1.40302,-1.38842,0.11353,-1.32492,0.38527,1.03753,0.75588,-0.78300,-0.60859,0.51220,-0.81858,0.29803,0.60941,1.50354,0.43727,0.44374,-0.58785,-0.22133,0.37637,-1.99363,0.28757,-0.60384,-0.39808,0.45706,0.43145,-1.77439,-0.53455,1.50968,0.07042,0.50665,0.51836,-0.71249,0.39053,0.97747,-1.35708,-1.44574,-0.04769,0.09340,1.19297,-0.81073,1.02887,0.43961,-1.17836,0.12110,-0.53162,0.13618,-0.25411,-1.19639,0.97655,1.19844,0.94009,-0.34782,-0.00300,0.28460,0.36632,-1.40647,-1.02673,-0.40030,-0.73638,1.13143,-1.12998,-0.48788,1.49299,-0.61936,-0.13999,-0.42335,1.06094,-0.23909,0.42991,-1.30958
-1.11382,-0.15884,0.40370,0.74448,-1.34409,0.04842,-0.08698,-0.94021,-0.41121,-0.18291,0.60974,1.00860,-0.57101,1.35502,-2.14436,1.21503,0.79083,0.21496,0.06029,0.11126,-1.94172,0.47244,0.75127,1.61528,-1.96720,-0.10171,-1.10370,-1.18162,2.00251,1.69264,0.59748,-0.73402,1.34964,0.76104,0.77797,-0.89862,-1.49944,1.43537,1.28365,-1.16648,-0.19954,0.32972,-0.00139,-0.05902,0.60290,-1.08773,0.32340,-0.67688,-0.20796,-1.73987,-1.20594,0.82049,1.54981,-0.33243,0.94944,1.27763,0.31650,-0.69592,-0.15260,1.06399,-1.05628,1.67310,0.36164,0.04327,0.29180,0.47862,1.24703,0.26691,0.19808,-0.26702,0.68931,0.72218,-1.43658,1.18479,2.58511,1.64647,0.29189,-0.27416,0.55819,-1.09402,-0.57523,0.62944,-0.11707,0.50329,0.03175,0.11645,-0.90317,1.29017,0.52514,-0.35803,-0.61222,0.49434,-0.23508,-1.61197,-0.82037,0.06890,0.76713,-0.12011,-0.15818,-1.35982,-1.43414
-2.03042,1.35218,1.21455,-0.38105,0.61471,-1.05576,0.37054,0.25576,0.18492,0.57032,0.41457,-0.06794,-0.08202,0.85752,1.07244,1.82298,0.65036,1.03477,0.84101,1.05004,0.26143,0.59369,-0.59860,0.69356,3.02933,0.90332,0.10517,0.07834,-0.20895,0.28675,0.45688,-0.55382,-0.74618,-2.45351,0.32306,-0.99296,0.74467,1.57243,1.18587,0.60680,0.32197,0.53827,-0.65207,-1.17215,-1.15484,0.71277,-0.49485,-0.76261,-0.29849,1.43065,-1.56579,-1.63545,-0.09221,-1.43966,-0.94090,-0.88414,-0.50208,1.88208,0.09168,-0.42284,0.99282,-0.06758,0.66028,0.51244,-0.33440,-0.50841,0.18908,-0.62778,0.02501,-2.50525,-1.20813,-0.25745,-1.39658,1.40219,0.76299,-1.57790,-0.61097,1.01130,-1.57595,1.26921,-0.49884,0.50066,0.23151,-1.93477,0.31074,1.17466,0.22818,0.71694,-0.36701,-0.63012,0.59750,0.19359,0.87826,-0.71732,-0.28751,0.33393,0.13444,1.25848,0.74970,-0.86765,4.83375
-0.06625,1.39504,0.31702,1.44376,-0.27568,-1.09886,-0.57154,-0.48614,-1.55001,0.37694,0.18973,0.42509,-0.09001,0.70910,-1.03614,1.21078,1.01266,-0.82573,-1.41647,0.25373,1.82655,-1.22440,0.68001,0.40309,1.07553,-0.09595,0.33098,2.07077,-0.02380,0.97393,1.37830,-1.01757,-1.43590,-0.19090,0.88097,-0.57054,-0.67854,0.31574,-0.89726,0.05059,0.20851,-0.86315,0.39581,0.06750,-1.50719,-0.51822,0.15759,0.10465,0.05882,-0.39195,0.38749,1.39544,-0.27495,0.55896,-0.01769,-0.90640,-0.15365,1.09190,0.08125,0.49349,-0.30676,1.24366,0.02314,-0.00790,0.07672,-1.25697,0.73452,0.75134,0.32720,1.79002,0.57592,-0.17905,1.31046,-0.66408,-0.16820,-0.98619,0.57481,-2.17954,0.28115,-1.46968,0.40505,1.27326,0.36216,0.01791,0.73224,-0.23830,0.98465,-1.08032,0.95973,0.71006,0.30703,-0.04222,-0.42103,-1.08444,-0.56764,-0.27696,-0.99488,0.33736,0.81922,0.32376,2.43255
